clock,covid19,others,total
7735,0,2,2
7736,0,2,2
7737,0,2,2
7738,0,1,1
7739,0,1,1
7740,0,1,1
7741,0,1,1
7742,0,1,1
7743,0,1,1
7744,0,0,0
7745,0,1,1
7746,0,1,1
7747,1,1,2
7748,0,1,1
7749,0,2,2
7750,0,2,2
7751,0,1,1
7752,0,2,2
7753,0,3,3
7754,0,3,3
7755,0,3,3
7756,1,3,4
7757,0,3,3
7758,0,3,3
7759,0,3,3
7760,0,3,3
7761,0,3,3
7762,0,4,4
7763,0,3,3
7764,0,3,3
7765,0,4,4
7766,0,4,4
7767,0,4,4
7768,0,4,4
7769,0,4,4
7770,0,4,4
7771,0,4,4
7772,0,3,3
7773,0,4,4
7774,0,4,4
7775,0,2,2
7776,0,2,2
7777,0,3,3
7778,0,3,3
7779,0,4,4
7780,0,3,3
7781,0,4,4
7782,0,3,3
7783,0,3,3
7784,0,3,3
7785,0,3,3
7786,0,3,3
7787,0,2,2
7788,0,2,2
7789,0,3,3
7790,0,2,2
7791,0,3,3
7792,0,3,3
7793,0,3,3
7794,0,3,3
7795,0,3,3
7796,0,3,3
7797,0,2,2
7798,0,2,2
7799,0,3,3
7800,0,2,2
7801,0,3,3
7802,0,3,3
7803,0,2,2
7804,0,3,3
7805,0,3,3
7806,0,2,2
7807,0,3,3
7808,0,3,3
7809,0,3,3
7810,0,3,3
7811,0,3,3
7812,0,2,2
7813,0,2,2
7814,0,2,2
7815,0,2,2
7816,0,2,2
7817,0,3,3
7818,0,3,3
7819,0,3,3
7820,0,2,2
7821,0,3,3
7822,0,2,2
7823,0,2,2
7824,0,3,3
7825,0,3,3
7826,0,2,2
7827,0,2,2
7828,0,1,1
7829,0,1,1
7830,0,2,2
7831,0,1,1
7832,0,2,2
7833,0,3,3
7834,0,2,2
7835,0,3,3
7836,0,3,3
7837,0,3,3
7838,0,3,3
7839,0,4,4
7840,0,4,4
7841,0,3,3
7842,0,3,3
7843,0,4,4
7844,0,2,2
7845,0,3,3
7846,0,3,3
7847,0,1,1
7848,0,1,1
7849,0,1,1
7850,0,1,1
7851,0,1,1
7852,0,0,0
7853,0,1,1
7854,0,2,2
7855,0,3,3
7856,0,3,3
7857,0,3,3
7858,0,4,4
7859,0,4,4
7860,0,4,4
7861,0,4,4
7862,0,4,4
7863,0,5,5
7864,0,6,6
7865,0,5,5
7866,0,6,6
7867,0,7,7
7868,0,8,8
7869,0,8,8
7870,0,8,8
7871,0,9,9
7872,0,10,10
7873,0,10,10
7874,0,10,10
7875,0,11,11
7876,0,9,9
7877,0,9,9
7878,0,9,9
7879,0,9,9
7880,0,10,10
7881,0,9,9
7882,0,9,9
7883,0,10,10
7884,0,9,9
7885,0,9,9
7886,0,9,9
7887,0,9,9
7888,0,9,9
7889,0,8,8
7890,0,9,9
7891,0,8,8
7892,0,8,8
7893,0,6,6
7894,1,6,7
7895,0,6,6
7896,0,6,6
7897,0,7,7
7898,0,7,7
7899,0,7,7
7900,0,6,6
7901,0,6,6
7902,0,6,6
7903,0,7,7
7904,0,7,7
7905,0,6,6
7906,0,6,6
7907,0,7,7
7908,0,8,8
7909,0,7,7
7910,0,8,8
7911,0,8,8
7912,0,8,8
7913,0,8,8
7914,0,8,8
7915,0,8,8
7916,0,9,9
7917,0,9,9
7918,0,10,10
7919,0,11,11
7920,0,11,11
7921,0,10,10
7922,0,11,11
7923,0,10,10
7924,0,11,11
7925,0,12,12
7926,0,13,13
7927,0,13,13
7928,0,13,13
7929,0,12,12
7930,0,13,13
7931,0,13,13
7932,0,12,12
7933,0,12,12
7934,1,12,13
7935,1,12,13
7936,0,13,13
7937,0,14,14
7938,0,14,14
7939,1,14,15
7940,1,15,16
7941,0,16,16
7942,0,17,17
7943,0,17,17
7944,0,13,13
7945,0,14,14
7946,0,14,14
7947,0,14,14
7948,0,12,12
7949,0,13,13
7950,0,13,13
7951,0,11,11
7952,0,11,11
7953,0,12,12
7954,0,13,13
7955,0,10,10
7956,0,10,10
7957,0,11,11
7958,0,12,12
7959,0,12,12
7960,0,13,13
7961,0,14,14
7962,0,14,14
7963,0,13,13
7964,0,13,13
7965,0,12,12
7966,0,13,13
7967,0,14,14
7968,0,14,14
7969,1,14,15
7970,1,14,15
7971,1,15,16
7972,1,16,17
7973,0,16,16
7974,0,16,16
7975,0,13,13
7976,1,13,14
7977,1,13,14
7978,1,14,15
7979,0,14,14
7980,0,14,14
7981,0,14,14
7982,0,14,14
7983,0,9,9
7984,0,9,9
7985,0,10,10
7986,0,4,4
7987,0,4,4
7988,0,5,5
7989,0,1,1
7990,0,1,1
7991,0,1,1
7992,0,1,1
7993,0,2,2
7994,0,1,1
7995,1,1,2
7996,1,2,3
7997,1,2,3
7998,0,3,3
7999,0,4,4
8000,0,3,3
8001,0,4,4
8002,0,4,4
8003,0,1,1
8004,0,1,1
8005,0,1,1
8006,0,1,1
8007,0,1,1
8008,0,2,2
8009,0,3,3
8010,0,2,2
8011,0,3,3
8012,1,3,4
8013,0,4,4
8014,0,4,4
8015,0,5,5
8016,0,6,6
8017,0,6,6
8018,0,5,5
8019,0,5,5
8020,0,4,4
8021,0,5,5
8022,0,5,5
8023,0,5,5
8024,0,4,4
8025,0,4,4
8026,0,4,4
8027,0,5,5
8028,0,6,6
8029,0,6,6
8030,0,6,6
8031,0,4,4
8032,0,4,4
8033,0,3,3
8034,0,4,4
8035,0,4,4
8036,0,3,3
8037,0,3,3
8038,0,1,1
8039,0,1,1
8040,0,1,1
8041,0,2,2
8042,0,2,2
8043,0,2,2
8044,0,2,2
8045,0,2,2
8046,0,2,2
8047,0,2,2
8048,0,2,2
8049,0,2,2
8050,0,1,1
8051,0,2,2
8052,0,3,3
8053,0,2,2
8054,0,2,2
8055,0,3,3
8056,0,2,2
8057,0,2,2
8058,0,2,2
8059,0,1,1
8060,0,1,1
8061,0,2,2
8062,1,2,3
8063,0,3,3
8064,0,4,4
8065,0,5,5
8066,0,4,4
8067,0,4,4
8068,1,4,5
8069,0,4,4
8070,0,4,4
8071,0,5,5
8072,0,5,5
8073,0,5,5
8074,0,6,6
8075,0,6,6
8076,0,6,6
8077,0,6,6
8078,0,6,6
8079,0,6,6
8080,0,6,6
8081,0,4,4
8082,0,4,4
8083,0,4,4
8084,0,4,4
8085,0,5,5
8086,0,5,5
8087,0,4,4
8088,0,5,5
8089,0,5,5
8090,0,4,4
8091,0,5,5
8092,0,5,5
8093,0,6,6
8094,0,6,6
8095,0,6,6
8096,0,6,6
8097,0,6,6
8098,0,6,6
8099,0,6,6
8100,0,7,7
8101,0,7,7
8102,0,7,7
8103,0,7,7
8104,0,8,8
8105,0,9,9
8106,0,7,7
8107,1,7,8
8108,1,8,9
8109,0,8,8
8110,0,9,9
8111,0,9,9
8112,0,9,9
8113,0,10,10
8114,0,10,10
8115,0,8,8
8116,0,8,8
8117,0,9,9
8118,0,8,8
8119,0,8,8
8120,0,9,9
8121,0,8,8
8122,0,8,8
8123,0,8,8
8124,0,8,8
8125,0,8,8
8126,0,9,9
8127,0,9,9
8128,0,9,9
8129,0,10,10
8130,0,8,8
8131,0,8,8
8132,0,8,8
8133,0,9,9
8134,0,9,9
8135,0,9,9
8136,0,8,8
8137,0,9,9
8138,0,7,7
8139,0,7,7
8140,0,8,8
8141,0,7,7
8142,0,7,7
8143,0,8,8
8144,0,8,8
8145,0,8,8
8146,0,9,9
8147,0,9,9
8148,0,8,8
8149,0,9,9
8150,0,6,6
8151,0,7,7
8152,0,8,8
8153,0,8,8
8154,0,7,7
8155,0,7,7
8156,0,8,8
8157,0,8,8
8158,1,8,9
8159,1,9,10
8160,0,9,9
8161,0,9,9
8162,0,10,10
8163,0,8,8
8164,0,8,8
8165,0,8,8
8166,0,9,9
8167,0,5,5
8168,0,6,6
8169,0,6,6
8170,0,7,7
8171,0,7,7
8172,0,7,7
8173,0,7,7
8174,0,6,6
8175,0,7,7
8176,0,8,8
8177,0,8,8
8178,0,8,8
8179,0,9,9
8180,0,8,8
8181,0,9,9
8182,0,10,10
8183,1,10,11
8184,0,9,9
8185,0,10,10
8186,0,9,9
8187,0,10,10
8188,0,10,10
8189,0,10,10
8190,0,10,10
8191,0,10,10
8192,0,10,10
8193,0,9,9
8194,0,10,10
8195,0,10,10
8196,0,10,10
8197,0,7,7
8198,0,7,7
8199,0,6,6
8200,0,6,6
8201,0,5,5
8202,0,5,5
8203,0,6,6
8204,0,5,5
8205,0,6,6
8206,0,6,6
8207,0,6,6
8208,0,6,6
8209,0,7,7
8210,0,6,6
8211,0,6,6
8212,0,6,6
8213,0,6,6
8214,0,6,6
8215,0,6,6
8216,0,6,6
8217,0,6,6
8218,0,6,6
8219,0,6,6
8220,0,6,6
8221,0,5,5
8222,0,6,6
8223,0,6,6
8224,0,4,4
8225,0,5,5
8226,0,5,5
8227,0,5,5
8228,0,5,5
8229,0,5,5
8230,0,5,5
8231,0,5,5
8232,0,6,6
8233,0,6,6
8234,0,6,6
8235,0,7,7
8236,0,7,7
8237,0,7,7
8238,0,6,6
8239,1,6,7
8240,1,6,7
8241,0,7,7
8242,0,7,7
8243,0,7,7
8244,0,6,6
8245,0,7,7
8246,0,3,3
8247,0,3,3
8248,0,3,3
8249,0,3,3
8250,0,3,3
8251,0,2,2
8252,0,2,2
8253,0,2,2
8254,0,2,2
8255,0,1,1
8256,0,1,1
8257,0,0,0
8258,0,1,1
8259,0,0,0
8260,0,0,0
8261,0,0,0
8262,0,0,0
8263,0,0,0
8264,0,1,1
8265,0,1,1
8266,0,1,1
8267,0,1,1
8268,0,2,2
8269,0,2,2
8270,0,2,2
8271,0,2,2
8272,0,3,3
8273,1,3,4
8274,0,4,4
8275,0,4,4
8276,0,4,4
8277,0,4,4
8278,0,3,3
8279,0,3,3
8280,0,3,3
8281,0,4,4
8282,0,4,4
8283,0,4,4
8284,0,4,4
8285,0,5,5
8286,0,4,4
8287,0,5,5
8288,0,5,5
8289,0,5,5
8290,0,4,4
8291,1,4,5
8292,1,4,5
8293,0,5,5
8294,0,6,6
8295,0,7,7
8296,0,7,7
8297,0,4,4
8298,0,5,5
8299,0,5,5
8300,0,6,6
8301,0,7,7
8302,0,6,6
8303,0,7,7
8304,0,7,7
8305,0,5,5
8306,0,5,5
8307,0,4,4
8308,0,4,4
8309,0,4,4
8310,0,4,4
8311,0,4,4
8312,0,4,4
8313,0,4,4
8314,0,4,4
8315,0,4,4
8316,0,4,4
8317,0,4,4
8318,0,4,4
8319,0,4,4
8320,0,5,5
8321,0,1,1
8322,0,2,2
8323,0,2,2
8324,0,1,1
8325,0,1,1
8326,0,1,1
8327,0,1,1
8328,0,2,2
8329,0,2,2
8330,0,1,1
8331,0,2,2
8332,0,3,3
8333,0,2,2
8334,0,3,3
8335,0,4,4
8336,0,5,5
8337,0,5,5
8338,0,5,5
8339,0,5,5
8340,0,5,5
8341,0,5,5
8342,0,5,5
8343,0,6,6
8344,0,4,4
8345,0,5,5
8346,0,6,6
8347,0,5,5
8348,0,5,5
8349,0,6,6
8350,0,4,4
8351,0,4,4
8352,0,5,5
8353,0,5,5
8354,0,5,5
8355,0,6,6
8356,0,7,7
8357,0,7,7
8358,0,8,8
8359,0,8,8
8360,0,6,6
8361,0,7,7
8362,0,7,7
8363,0,8,8
8364,0,6,6
8365,0,6,6
8366,0,7,7
8367,0,7,7
8368,0,7,7
8369,0,7,7
8370,0,7,7
8371,0,7,7
8372,0,8,8
8373,0,5,5
8374,0,6,6
8375,0,5,5
8376,0,5,5
8377,0,4,4
8378,0,5,5
8379,0,5,5
8380,0,5,5
8381,0,5,5
8382,0,5,5
8383,0,4,4
8384,0,5,5
8385,0,4,4
8386,0,4,4
8387,0,4,4
8388,0,5,5
8389,0,5,5
8390,0,5,5
8391,0,5,5
8392,0,6,6
8393,0,5,5
8394,0,5,5
8395,0,5,5
8396,0,4,4
8397,0,5,5
8398,0,4,4
8399,0,4,4
8400,0,2,2
8401,0,3,3
8402,0,3,3
8403,0,3,3
8404,0,2,2
8405,0,3,3
8406,0,3,3
8407,0,4,4
8408,0,3,3
8409,0,3,3
8410,0,3,3
8411,0,1,1
8412,1,1,2
8413,1,1,2
8414,0,0,0
8415,0,0,0
8416,0,0,0
8417,0,1,1
8418,0,2,2
8419,0,1,1
8420,0,1,1
8421,0,2,2
8422,0,2,2
8423,0,3,3
8424,0,4,4
8425,0,3,3
8426,1,3,4
8427,1,4,5
8428,0,4,4
8429,0,5,5
8430,0,5,5
8431,0,5,5
8432,0,5,5
8433,0,5,5
8434,0,5,5
8435,0,5,5
8436,0,5,5
8437,0,6,6
8438,0,5,5
8439,0,6,6
8440,0,6,6
8441,0,6,6
8442,0,4,4
8443,0,4,4
8444,0,5,5
8445,0,5,5
8446,0,5,5
8447,0,5,5
8448,0,6,6
8449,0,6,6
8450,0,6,6
8451,0,7,7
8452,0,7,7
8453,0,5,5
8454,0,5,5
8455,0,6,6
8456,0,7,7
8457,0,6,6
8458,1,6,7
8459,0,7,7
8460,0,8,8
8461,0,8,8
8462,0,8,8
8463,0,9,9
8464,0,9,9
8465,0,9,9
8466,0,8,8
8467,0,8,8
8468,0,7,7
8469,0,7,7
8470,0,8,8
8471,0,8,8
8472,0,8,8
8473,0,8,8
8474,0,8,8
8475,0,9,9
8476,0,9,9
8477,0,10,10
8478,0,10,10
8479,0,10,10
8480,0,10,10
8481,0,11,11
8482,0,11,11
8483,0,11,11
8484,1,11,12
8485,0,11,11
8486,0,11,11
8487,0,8,8
8488,0,8,8
8489,0,7,7
8490,0,8,8
8491,0,9,9
8492,0,9,9
8493,0,10,10
8494,0,10,10
8495,0,11,11
8496,0,11,11
8497,0,12,12
8498,0,13,13
8499,0,14,14
8500,0,13,13
8501,0,14,14
8502,0,14,14
8503,0,9,9
8504,0,10,10
8505,0,11,11
8506,0,11,11
8507,0,11,11
8508,0,9,9
8509,0,10,10
8510,0,10,10
8511,0,11,11
8512,0,9,9
8513,0,9,9
8514,0,8,8
8515,0,8,8
8516,0,6,6
8517,0,7,7
8518,0,7,7
8519,0,8,8
8520,0,7,7
8521,0,7,7
8522,0,8,8
8523,0,7,7
8524,0,8,8
8525,0,9,9
8526,0,8,8
8527,0,9,9
8528,0,10,10
8529,0,10,10
8530,0,8,8
8531,0,8,8
8532,0,8,8
8533,0,8,8
8534,0,8,8
8535,0,8,8
8536,0,7,7
8537,0,8,8
8538,0,7,7
8539,0,7,7
8540,0,7,7
8541,0,8,8
8542,0,8,8
8543,0,3,3
8544,0,3,3
8545,0,3,3
8546,0,1,1
8547,0,2,2
8548,0,2,2
8549,0,0,0
8550,0,0,0
8551,0,0,0
8552,0,0,0
8553,0,0,0
8554,0,0,0
8555,0,0,0
8556,0,0,0
8557,0,0,0
8558,0,0,0
8559,0,1,1
8560,0,1,1
8561,0,0,0
8562,0,1,1
8563,0,1,1
8564,0,1,1
8565,0,1,1
8566,0,2,2
8567,0,1,1
8568,0,1,1
8569,0,1,1
8570,0,0,0
8571,0,1,1
8572,0,2,2
8573,0,2,2
8574,0,1,1
8575,0,1,1
8576,0,1,1
8577,0,1,1
8578,0,2,2
8579,0,3,3
8580,0,3,3
8581,0,3,3
8582,0,2,2
8583,0,2,2
8584,0,2,2
8585,0,2,2
8586,0,2,2
8587,0,2,2
8588,0,2,2
8589,0,3,3
8590,0,4,4
8591,0,5,5
8592,0,5,5
8593,0,5,5
8594,0,4,4
8595,0,4,4
8596,0,5,5
8597,0,6,6
8598,0,2,2
8599,0,3,3
8600,0,3,3
8601,0,4,4
8602,0,5,5
8603,0,4,4
8604,0,4,4
8605,0,5,5
8606,0,6,6
8607,1,6,7
8608,1,7,8
8609,0,8,8
8610,0,9,9
8611,0,10,10
8612,0,11,11
8613,0,12,12
8614,0,12,12
8615,0,12,12
8616,0,13,13
8617,0,10,10
8618,0,10,10
8619,0,9,9
8620,0,10,10
8621,0,10,10
8622,0,9,9
8623,0,10,10
8624,0,10,10
8625,0,11,11
8626,0,11,11
8627,0,11,11
8628,0,11,11
8629,0,10,10
8630,1,10,11
8631,0,10,10
8632,0,10,10
8633,0,11,11
8634,0,10,10
8635,0,11,11
8636,0,10,10
8637,0,10,10
8638,0,10,10
8639,0,10,10
8640,0,10,10
8641,0,10,10
8642,0,10,10
8643,0,9,9
8644,0,10,10
8645,0,11,11
8646,0,5,5
8647,0,5,5
8648,0,6,6
8649,0,6,6
8650,0,6,6
8651,0,6,6
8652,0,6,6
8653,0,6,6
8654,0,7,7
8655,0,5,5
8656,0,5,5
8657,0,6,6
8658,0,6,6
8659,0,7,7
8660,0,6,6
8661,0,7,7
8662,0,7,7
8663,0,8,8
8664,0,7,7
8665,0,8,8
8666,0,6,6
8667,0,6,6
8668,0,7,7
8669,0,6,6
8670,0,6,6
8671,0,4,4
8672,0,5,5
8673,0,5,5
8674,0,4,4
8675,0,4,4
8676,0,3,3
8677,0,4,4
8678,0,4,4
8679,0,4,4
8680,0,4,4
8681,0,4,4
8682,0,4,4
8683,0,3,3
8684,0,3,3
8685,0,3,3
8686,0,3,3
8687,0,3,3
8688,0,2,2
8689,0,3,3
8690,0,3,3
8691,0,2,2
8692,0,3,3
8693,0,2,2
8694,0,2,2
8695,0,3,3
8696,0,2,2
8697,0,3,3
8698,1,3,4
8699,1,4,5
8700,2,4,6
8701,1,4,5
8702,2,4,6
8703,2,5,7
8704,2,6,8
8705,0,6,6
8706,0,7,7
8707,0,7,7
8708,0,7,7
8709,0,6,6
8710,0,6,6
8711,0,6,6
8712,0,6,6
8713,0,6,6
8714,0,4,4
8715,0,5,5
8716,0,5,5
8717,0,5,5
8718,0,4,4
8719,0,4,4
8720,1,4,5
8721,0,4,4
8722,0,5,5
8723,0,3,3
8724,0,3,3
8725,0,2,2
8726,0,2,2
8727,0,1,1
8728,0,2,2
8729,0,1,1
8730,0,1,1
8731,0,1,1
8732,0,1,1
8733,0,2,2
8734,0,2,2
8735,0,1,1
8736,0,2,2
8737,0,2,2
8738,0,1,1
8739,0,2,2
8740,1,2,3
8741,0,3,3
8742,0,4,4
8743,0,5,5
8744,0,6,6
8745,0,6,6
8746,0,6,6
8747,1,6,7
8748,1,6,7
8749,1,6,7
8750,0,7,7
8751,0,7,7
8752,0,7,7
8753,0,5,5
8754,1,5,6
8755,1,5,6
8756,0,6,6
8757,0,6,6
8758,0,6,6
8759,0,6,6
8760,0,7,7
8761,0,5,5
8762,0,5,5
8763,0,5,5
8764,0,5,5
8765,0,4,4
8766,0,5,5
8767,0,4,4
8768,0,4,4
8769,0,5,5
8770,0,5,5
8771,0,4,4
8772,0,4,4
8773,0,5,5
8774,0,5,5
8775,0,5,5
8776,0,5,5
8777,0,4,4
8778,0,5,5
8779,0,5,5
8780,0,6,6
8781,0,6,6
8782,0,7,7
8783,0,7,7
8784,1,7,8
8785,1,8,9
8786,1,9,10
8787,0,10,10
8788,1,10,11
8789,1,11,12
8790,0,12,12
8791,0,13,13
8792,0,12,12
8793,0,12,12
8794,0,13,13
8795,0,14,14
8796,0,14,14
8797,0,14,14
8798,0,14,14
8799,0,14,14
8800,0,14,14
8801,0,14,14
8802,0,14,14
8803,0,15,15
8804,0,13,13
8805,0,14,14
8806,0,13,13
8807,0,14,14
8808,0,14,14
8809,0,15,15
8810,0,14,14
8811,0,14,14
8812,0,11,11
8813,0,11,11
8814,0,11,11
8815,0,12,12
8816,0,11,11
8817,0,11,11
8818,0,9,9
8819,0,9,9
8820,0,7,7
8821,0,7,7
8822,0,7,7
8823,0,5,5
8824,0,5,5
8825,0,6,6
8826,0,6,6
8827,0,6,6
8828,0,3,3
8829,0,3,3
8830,0,4,4
8831,0,3,3
8832,0,3,3
8833,0,3,3
8834,0,3,3
8835,0,4,4
8836,0,3,3
8837,0,3,3
8838,0,3,3
8839,0,2,2
8840,0,2,2
8841,0,3,3
8842,0,3,3
8843,0,3,3
8844,0,3,3
8845,0,1,1
8846,0,1,1
8847,0,1,1
8848,0,2,2
8849,0,0,0
8850,0,1,1
8851,0,1,1
8852,0,2,2
8853,0,3,3
8854,0,2,2
8855,0,2,2
8856,0,2,2
8857,0,2,2
8858,0,2,2
8859,0,3,3
8860,0,2,2
8861,0,2,2
8862,0,1,1
8863,0,2,2
8864,0,2,2
8865,0,3,3
8866,0,3,3
8867,0,3,3
8868,0,4,4
8869,0,4,4
8870,0,4,4
8871,0,4,4
8872,0,5,5
8873,0,5,5
8874,0,6,6
8875,0,5,5
8876,1,5,6
8877,1,6,7
8878,0,6,6
8879,0,6,6
8880,0,7,7
8881,0,6,6
8882,0,6,6
8883,0,6,6
8884,0,6,6
8885,0,6,6
8886,0,7,7
8887,0,6,6
8888,0,7,7
8889,0,4,4
8890,0,5,5
8891,0,6,6
8892,0,7,7
8893,0,7,7
8894,0,7,7
8895,0,7,7
8896,0,7,7
8897,0,6,6
8898,0,6,6
8899,0,6,6
8900,0,6,6
8901,0,4,4
8902,0,5,5
8903,0,6,6
8904,0,6,6
8905,0,6,6
8906,0,6,6
8907,0,6,6
8908,0,6,6
8909,0,7,7
8910,0,8,8
8911,0,8,8
8912,0,9,9
8913,0,10,10
8914,0,10,10
8915,0,9,9
8916,0,9,9
8917,0,10,10
8918,0,10,10
8919,0,10,10
8920,0,10,10
8921,1,10,11
8922,1,10,11
8923,1,10,11
8924,0,11,11
8925,0,11,11
8926,0,11,11
8927,0,11,11
8928,0,12,12
8929,0,12,12
8930,0,10,10
8931,0,11,11
8932,0,11,11
8933,0,11,11
8934,0,11,11
8935,0,11,11
8936,0,12,12
8937,0,11,11
8938,0,11,11
8939,0,11,11
8940,0,11,11
8941,0,11,11
8942,0,12,12
8943,0,12,12
8944,0,12,12
8945,0,3,3
8946,0,4,4
8947,0,4,4
8948,0,4,4
8949,0,3,3
8950,0,4,4
8951,0,3,3
8952,0,3,3
8953,0,4,4
8954,0,4,4
8955,0,3,3
8956,0,3,3
8957,0,4,4
8958,0,3,3
8959,0,3,3
8960,0,3,3
8961,1,3,4
8962,1,3,4
8963,0,4,4
8964,0,5,5
8965,0,5,5
8966,0,5,5
8967,0,5,5
8968,0,5,5
8969,0,5,5
8970,0,5,5
8971,0,3,3
8972,0,4,4
8973,0,3,3
8974,0,3,3
8975,0,4,4
8976,0,4,4
8977,0,4,4
8978,0,3,3
8979,0,3,3
8980,0,3,3
8981,0,3,3
8982,0,3,3
8983,0,1,1
8984,0,1,1
8985,0,1,1
8986,0,2,2
8987,0,2,2
8988,0,2,2
8989,0,3,3
8990,0,2,2
8991,0,3,3
8992,0,3,3
8993,0,2,2
8994,0,3,3
8995,0,4,4
8996,0,3,3
8997,0,3,3
8998,0,4,4
8999,0,4,4
9000,0,5,5
9001,0,3,3
9002,0,4,4
9003,0,4,4
9004,0,4,4
9005,0,4,4
9006,0,4,4
9007,0,3,3
9008,0,3,3
9009,0,3,3
9010,0,3,3
9011,0,3,3
9012,0,4,4
9013,0,3,3
9014,0,3,3
9015,0,4,4
9016,0,3,3
9017,0,4,4
9018,0,4,4
9019,0,3,3
9020,0,4,4
9021,0,3,3
9022,0,4,4
9023,0,3,3
9024,0,4,4
9025,0,2,2
9026,0,2,2
9027,0,2,2
9028,0,1,1
9029,0,1,1
9030,1,1,2
9031,0,1,1
9032,0,1,1
9033,0,0,0
9034,0,0,0
9035,0,1,1
9036,0,0,0
9037,0,0,0
9038,0,0,0
9039,0,1,1
9040,0,0,0
9041,0,0,0
9042,0,0,0
9043,0,0,0
9044,0,0,0
9045,0,0,0
9046,0,0,0
9047,0,0,0
9048,0,0,0
9049,0,0,0
9050,0,0,0
9051,0,0,0
9052,0,0,0
9053,0,1,1
9054,0,0,0
9055,0,0,0
9056,0,0,0
9057,0,1,1
9058,0,2,2
9059,0,2,2
9060,0,2,2
9061,0,2,2
9062,0,2,2
9063,0,2,2
9064,0,3,3
9065,0,3,3
9066,0,2,2
9067,0,3,3
9068,0,4,4
9069,0,4,4
9070,0,5,5
9071,0,4,4
9072,0,4,4
9073,0,4,4
9074,0,4,4
9075,0,4,4
9076,0,4,4
9077,0,4,4
9078,0,4,4
9079,0,4,4
9080,0,5,5
9081,0,5,5
9082,0,5,5
9083,0,5,5
9084,1,5,6
9085,1,5,6
9086,1,5,6
9087,1,5,6
9088,0,6,6
9089,0,7,7
9090,0,8,8
9091,0,7,7
9092,0,7,7
9093,0,7,7
9094,0,6,6
9095,0,7,7
9096,0,6,6
9097,1,6,7
9098,1,6,7
9099,0,7,7
9100,0,7,7
9101,0,7,7
9102,0,8,8
9103,0,7,7
9104,0,7,7
9105,0,7,7
9106,0,6,6
9107,0,6,6
9108,0,5,5
9109,0,5,5
9110,0,5,5
9111,0,6,6
9112,0,2,2
9113,0,2,2
9114,0,2,2
9115,0,2,2
9116,1,2,3
9117,0,3,3
9118,0,4,4
9119,0,4,4
9120,0,4,4
9121,0,5,5
9122,0,6,6
9123,0,7,7
9124,0,7,7
9125,0,7,7
9126,0,5,5
9127,0,6,6
9128,0,6,6
9129,0,7,7
9130,0,7,7
9131,0,8,8
9132,0,8,8
9133,0,8,8
9134,0,7,7
9135,0,8,8
9136,0,8,8
9137,0,6,6
9138,0,6,6
9139,0,6,6
9140,0,6,6
9141,0,7,7
9142,0,8,8
9143,0,8,8
9144,0,7,7
9145,0,7,7
9146,0,7,7
9147,0,7,7
9148,0,7,7
9149,0,7,7
9150,0,7,7
9151,0,8,8
9152,0,9,9
9153,0,9,9
9154,0,8,8
9155,0,8,8
9156,0,7,7
9157,0,7,7
9158,0,7,7
9159,0,6,6
9160,1,6,7
9161,1,6,7
9162,1,6,7
9163,0,6,6
9164,0,6,6
9165,0,7,7
9166,0,8,8
9167,0,6,6
9168,0,6,6
9169,0,7,7
9170,0,7,7
9171,0,8,8
9172,0,7,7
9173,0,7,7
9174,0,3,3
9175,0,3,3
9176,0,4,4
9177,0,4,4
9178,0,5,5
9179,0,5,5
9180,0,5,5
9181,0,5,5
9182,0,5,5
9183,0,6,6
9184,0,5,5
9185,0,5,5
9186,0,6,6
9187,0,2,2
9188,0,3,3
9189,0,3,3
9190,0,2,2
9191,0,3,3
9192,0,4,4
9193,0,2,2
9194,0,3,3
9195,0,2,2
9196,0,2,2
9197,0,1,1
9198,0,1,1
9199,0,1,1
9200,0,1,1
9201,0,2,2
9202,0,2,2
9203,0,3,3
9204,0,3,3
9205,0,3,3
9206,0,3,3
9207,0,3,3
9208,0,3,3
9209,0,2,2
9210,0,2,2
9211,0,3,3
9212,0,2,2
9213,0,2,2
9214,0,2,2
9215,0,2,2
9216,0,2,2
9217,0,3,3
9218,0,3,3
9219,0,3,3
9220,0,3,3
9221,0,4,4
9222,0,3,3
9223,0,3,3
9224,0,3,3
9225,0,3,3
9226,0,4,4
9227,0,3,3
9228,0,3,3
9229,0,3,3
9230,0,3,3
9231,0,3,3
9232,0,4,4
9233,0,3,3
9234,0,3,3
9235,0,3,3
9236,0,3,3
9237,0,3,3
9238,0,4,4
9239,0,3,3
9240,0,4,4
9241,0,4,4
9242,0,5,5
9243,0,2,2
9244,0,2,2
9245,0,3,3
9246,0,1,1
9247,0,2,2
9248,0,2,2
9249,0,2,2
9250,0,2,2
9251,0,2,2
9252,0,2,2
9253,0,3,3
9254,0,2,2
9255,1,2,3
9256,0,3,3
9257,0,3,3
9258,0,2,2
9259,0,3,3
9260,0,3,3
9261,0,3,3
9262,0,3,3
9263,0,3,3
9264,0,3,3
9265,0,4,4
9266,0,3,3
9267,0,3,3
9268,0,2,2
9269,0,3,3
9270,0,3,3
9271,0,4,4
9272,0,4,4
9273,0,4,4
9274,0,2,2
9275,0,3,3
9276,0,2,2
9277,0,3,3
9278,0,3,3
9279,0,3,3
9280,0,2,2
9281,0,2,2
9282,0,2,2
9283,0,2,2
9284,0,3,3
9285,0,3,3
9286,0,3,3
9287,0,3,3
9288,0,3,3
